Місто,Район,Вулиця,ЖК,Клас ЖК,Однокімнатні квартири,Площа від,Ціна за м2 в грн,Ціна за м2 в дол,Двохкімнатні квартири,Площа від,Ціна за м2 в грн,Ціна за м2 в дол,Трьохкімнатні квартири,Площа від,Ціна за м2 в грн,Ціна за м2 в дол,Рік побудування,Метро,Навчальні заклади,Лікарня,"ТЦ, ринок, магазини",Паркові зони,Транспортна розв'язка,Школа,Дитячий садок,URL
Київ,Деснянський,"вул. Лісківська, 23",ЖК Район 2,Клас комфорт,None,None,None,None,None,None,None,None,None,None,None,None,None,Мінська 51 хв ,,,,,,,,https://dom.ria.com/uk/novostroyka-zhk-raion-2-6647/
Київ,метро Дарниця,Дніпровський,ЖК IL Patio,Клас комфорт,None,None,None,None,None,None,None,None,None,None,None,None,None,Дарниця 22 хв Лівобережна 27 хв Чернігівська 37 хв ,,,,,,,,https://dom.ria.com/uk/novostroyka-zhk-il-patio-6649/
Київ,метро Політехнічний інститут,Солом'янський,ЖК Loft Park (Лофт Парк),Клас комфорт,None,None,None,None,None,None,None,None,None,None,None,None,None,Політехнічний інститут 27 хв Шулявська 31 хв ,,,,,,,,https://dom.ria.com/uk/novostroyka-zhk-loft-park-6711/
Київ,метро Бориспільська,Дарницький,Клубний будинок На Левадній,Клас комфорт,None,None,None,None,None,None,None,None,None,None,None,None,None,Бориспільська 32 хв ,,,,,,,,https://dom.ria.com/uk/novostroyka-klubnyi-budynok-na-levadnii-6714/
Київ,метро Харківська,Дарницький,ЖК Метрополія Дарниця,Клас комфорт,None,None,None,None,None,None,None,None,None,None,None,None,None,Харківська 20 хв Вирлиця 33 хв Позняки 35 хв ,"3 хв Дитячий садок комбінованого типу з логопедичними групами «Золота рибка», №385 3 хв Заклад дошкільної освіти №787",5 хв Вузлова лікарня №1 залізничної станції Дарниця 5 хв Центр МРТ й УЗІ-діагностики - ЛДЦ МІБС,"14 хв Торговий центр ТОВ ""Віко сервіс"" 24 хв Дисконтний супермаркет АТБ-Маркет 31 хв Торгівельний центр ""Прага""",,"6 хв Залізничний вокзал ""Дарниця"" 7 хв Станція ""Дарниця""",,,https://dom.ria.com/uk/novostroyka-zhk-metropoliia-darnytsia-6728/
Київ,метро Олімпійська,Солом'янський,"ЖК Солом’янська, 20А",Клас бізнес,None,None,None,None,None,None,None,None,None,None,None,None,None,"Олімпійська 23 хв Палац ""Україна"" 29 хв Вокзальна 34 хв ",,,,,,,,https://dom.ria.com/uk/novostroyka-zhk-solomianska-20a-6731/
Київ,метро Васильківська,Голосіївський,ЖК Власна квартира,Клас комфорт,None,None,None,None,None,None,None,None,None,None,None,None,None,Васильківська 25 хв Виставковий центр 25 хв Іподром 26 хв ,,,,,,,,https://dom.ria.com/uk/novostroyka-zhk-vlasna-kvartyra-6732/
Київ,метро Нивки,Святошинський,ЖК Наш будинок,Клас економ,None,None,None,None,None,None,None,None,None,None,None,None,None,Нивки 6 хв Святошин 12 хв Берестейська 18 хв ,,,,,,,,https://dom.ria.com/uk/novostroyka-zhk-nash-budynok-6771/
Київ,метро Іподром,Голосіївський,ЖК Еврика,Клас економ,None,None,None,None,None,None,None,None,None,None,None,None,None,Іподром 15 хв Виставковий центр 18 хв Теремки 19 хв ,7 хв Школа єдиноборств імені Івана Даркхолмського №205 7 хв Ukrainian Physics and Mathematics Lyceum of Kiev University 8 хв Спеціалізована школа №124,"11 хв Медичний Центр R+ Medical Network 12 хв Клініка отоларингології ""ЛОР КЛІНІКА ОБРАЗЦОВА"" 14 хв Медичний центр ""Медофіс Груп""","18 хв Супермаркет ""Сільпо"" 18 хв Торговий центр ""ModaHunt"" 21 хв Консультант ""Oriflame"" Макіяж і курси макіяжу і візажу",15 хв Паркова зона довкола корпусів КНУ ім. Т.Шевченка 26 хв Яблочный сад 28 хв Сад Гамаков ВДНХ,"16 хв ст. м. ""Виставковий центр"" 33 хв ст. м. Васильківська 34 хв Зупинка БО «Школа-сходинки»",,,https://dom.ria.com/uk/novostroyka-zhk-evryka-6859/
Київ,метро Лук'янівська,Шевченківський,ЖК Forward (Форвард),Клас комфорт,None,None,None,None,None,None,None,None,None,None,None,None,None,Лук'янівська 14 хв Політехнічний інститут 21 хв Вокзальна 26 хв ,4 хв My-portuguese 4 хв Маленькая Америка 4 хв Дитячий центр «KinderHUB»,5 хв Клініка Гармонія Здоров'я 6 хв Региональный медицинский центр «Відродження 12 хв Клініка Саєнко,"8 хв Магазин виробів зі шкіри ""Italian Bags"" 9 хв Мега 16 хв ТРЦ Lukianivka Mall",2 хв Майданчик для вигулу собак 9 хв Park 10 хв Сквер ім. Мусліма Магомаєва,8 хв Храм 9 хв ЖК «Старт»,,,https://dom.ria.com/uk/novostroyka-zhk-forward-7046/
Київ,метро Контрактова площа,Шевченківський,КБ Concordia (Конкордія),Клас бізнес,None,None,None,None,None,None,None,None,None,None,None,None,None,Контрактова площа 21 хв Золоті ворота 21 хв Лук'янівська 25 хв ,,,,,,,,https://dom.ria.com/uk/novostroyka-kb-concordia-7164/
Київ,метро Житомирська,Святошинський,КМ Dream Wood,Клас бізнес,None,None,None,None,None,None,None,None,None,None,None,None,None,Житомирська 16 хв Академмістечко 21 хв Святошин 22 хв ,,,,,,,,https://dom.ria.com/uk/novostroyka-km-dream-wood-7169/
Київ,метро Васильківська,Солом'янський,ЖК Клубний,Клас комфорт,None,None,None,None,None,None,None,None,None,None,None,None,None,Васильківська 27 хв Виставковий центр 28 хв Іподром 29 хв ,"1 хв Дитячий садок «Indigo» 4 хв Центр ментальної арифметики «Indigo Mental Club» 5 хв Дитячий центр ""Краплинка-лого""","4 хв Київський обласний протитуберкульозний диспансер 5 хв Клініка еститичної медицини ""HMC esthetic"" 7 хв Клініка судинних інновацій","9 хв Магазин дверей ""ЮНА-двери"" 14 хв Супермаркет ""Сільпо"" 20 хв Постачальник продуктів харчування ""Спайс Ленд""","4 хв Парк в ЖК ""Skyland 2"" 9 хв Сквер Вільних людей","26 хв ст. м. ""Васильківська"" 29 хв ст. м. Виставковий центр 56 хв станція Київ-Волинський",,,https://dom.ria.com/uk/novostroyka-zhk-klubnyi-7265/
Київ,метро Оболонь,Оболонський,ЖК Navigator (Навігатор),Клас комфорт,None,None,None,None,None,None,None,None,None,None,None,None,None,Оболонь 16 хв Мінська 23 хв Почайна(Петрівка) 34 хв ,"10 хв Компанія ""ІНТЕР-ІСМ"" 11 хв Школа фітнеса ""Star Fitness PRO"" 13 хв Київське вище профтехучилище технологій та дизайну виробів з шкіри","16 хв UBL clinic - приватна медична клініка 17 хв Дитяча клінічна лікарня №9 Подільського району 17 хв Приватна медична клініка ""Леомед""","4 хв ТЦ BalticSKY 5 хв Магазин автозапчастин ""АвтоНова-Д"" 7 хв Магазин автотюнінгу ""Wheels Boutique Ukraine"" 8 хв ТЦ ""Пріорка"" 23 хв AvtoFace - Ремонт Лобового скла, Тонування, Хімчистка Салона",9 хв Сквер 22 хв Сквер шахістів,"39 хв ст. м. Оболонь 44 хв станція ""Зеніт""",,,https://dom.ria.com/uk/novostroyka-zhk-navigator-7292/
